#{"t_start": 1760136398.71133, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
983.8,903,13991.433287
606.5,366,13996.004643
709.4,672,14004.059172
1309.1,570,14011.044224
242.2,124,14012.50408
730.4,822,14022.435682
1244.6,1060,14035.172017
985.6,960,14046.657271
613.6,350,14050.7335
580.6,410,14057.601854
734.5,726,14066.441708
1013.5,566,14073.36322
1770.2,1294,14088.874148
628.2,394,14093.564141
227.8,158,14095.4261
596.1,400,14100.422714
606.4,312,14104.077744
692.1,930,14115.207934
236.3,138,14116.831293
1009.9,592,14124.17319
224.3,148,14125.909948
613.9,352,14130.040588
235.6,130,14131.559203
597.8,288,14135.201412
1014.9,562,14141.796431
232.1,130,14143.35427
782.9,602,14150.680348
1010.1,630,14158.318553
1012.5,606,14165.381453
709.5,946,14176.702282
594.1,280,14179.971966
608.9,352,14184.341599
226.2,154,14186.141604
608.1,290,14189.581678
231.2,154,14191.395728
1505.1,860,14201.770013
237.6,120,14203.172611
4813.5,2543,14235.954134
2701.9,614,14243.179347
1101.5,746,14252.332579
237.4,132,14253.88746
1274.5,846,14264.061536
2003.9,1132,14277.582864
242.1,130,14279.095938
1019.5,536,14285.695452
971.3,1013,14297.892505
607.3,598,14304.839292
1002.6,675,14313.054815
717.1,520,14319.379867
594.1,360,14323.588159
243.3,128,14325.057286
990.5,786,14334.529077
1270.1,930,14345.653718
231.6,130,14347.195462
595.0,386,14351.733533
619.3,318,14355.456686
1299.9,772,14364.889876
616.3,378,14369.578442
679.0,766,14378.571282
1612.3,1178,14392.932467
1300.4,697,14401.17481
221.9,142,14402.829373
238.8,118,14404.227226
716.7,564,14411.128044
601.3,378,14417.615387
229.2,134,14419.47696
1045.9,1312,14435.180678
979.1,945,14446.548851
1280.2,829,14456.599826
612.1,380,14461.057049
237.9,122,14462.494453
998.9,722,14471.248526
603.7,394,14475.881589
706.7,554,14482.760149
1269.5,956,14494.226068
245.1,120,14495.646765
5878.0,2888,14532.539426
3180.4,894,14543.001303
987.8,1083,14555.936102
578.5,426,14561.203006
770.8,608,14568.267471
221.2,164,14570.460479
242.1,120,14571.878814
586.1,390,14576.421323
734.7,654,14584.26958
596.1,260,14587.278272
1021.1,495,14593.240982
1026.0,471,14598.687261
608.4,382,14603.260359
630.5,366,14607.815824
242.1,120,14609.180074
697.9,392,14613.724431
237.1,160,14615.557724
610.9,562,14622.289357
2071.8,1178,14636.389269
598.1,240,14639.181677
775.5,666,14647.27707
1008.3,738,14656.214396
1034.6,570,14662.95141
969.3,1038,14675.385665
222.8,148,14677.122524
234.5,146,14679.105606
603.7,374,14683.495687
1127.5,606,14690.92343
1371.9,922,14701.743499
238.0,126,14703.511745
223.7,144,14705.184864
1920.0,916,14716.252162
608.8,358,14720.445541
1653.8,808,14730.274936
1013.5,661,14737.984888
612.7,364,14742.556517
229.3,138,14744.176142
744.7,624,14751.482802
1270.2,899,14762.293206
1285.5,801,14771.942014
602.5,326,14775.786502
234.2,134,14777.648468
609.7,344,14781.680688
594.5,316,14785.397708
607.1,310,14789.335386
606.2,614,14796.572362
1299.4,777,14805.968822
1000.9,697,14814.462775
1001.1,710,14822.787444
732.1,630,14830.498312
1002.9,657,14838.464677
244.0,126,14839.978456
612.5,326,14843.901137
238.5,126,14845.415795
582.2,424,14850.629691
604.9,292,14854.057332
1105.3,768,14863.228427
613.5,316,14866.852369
1652.0,896,14877.538307
1310.0,651,14885.031941
236.9,132,14886.553053
225.5,146,14888.534655
600.9,332,14892.378518
224.9,142,14894.010039
1011.0,591,14901.132591
599.3,298,14904.571605
953.8,1188,14918.544092
607.5,416,14923.571826
1003.8,673,14931.327423
1286.2,909,14942.124821
1009.4,627,14949.622933
1014.2,559,14956.101649
971.0,1096,14969.155918
236.7,124,14970.569551
637.0,306,14974.375423
1366.1,910,14985.095582
593.5,396,14989.671293
1014.6,575,14996.540249
231.7,154,14998.317227
636.5,306,15001.839042
617.7,324,15005.600375
1279.1,690,15013.829153
749.4,942,15024.956689
1521.0,866,15035.279827
599.3,348,15039.283561
240.9,122,15040.701243
1251.8,1013,15052.702196
1540.7,744,15061.560486
239.8,118,15062.927515
242.8,128,15064.412414
776.7,664,15072.377748
1007.9,592,15079.222949
243.6,120,15080.849707
598.1,390,15085.457881
222.8,158,15087.324924
1003.0,781,15096.688904
581.1,400,15101.300828
234.5,126,15102.772249
693.9,482,15108.594754
578.9,372,15112.890746
1509.1,1060,15125.337779
607.9,312,15129.210136
719.4,522,15135.214743
230.2,144,15136.863165
1005.2,649,15144.635526
603.4,322,15148.341388
563.9,432,15153.604166
951.5,1236,15168.118717
992.1,810,15177.76056
1791.2,1044,15190.133808
229.0,136,15191.715819
243.2,114,15193.058089
2698.7,1759,15214.06032
237.9,132,15215.604198
1261.9,1062,15228.11984
613.7,404,15232.801655
1311.4,687,15241.011624
735.1,590,15247.812629
235.1,140,15249.699159
1023.0,491,15255.358221
1309.0,686,15263.565226
237.7,144,15265.220551
609.7,344,15269.164083
614.1,360,15273.578868
1001.9,732,15282.133674
595.7,304,15285.979335
597.3,388,15290.49783
603.6,290,15293.932654
235.2,144,15295.622643
1248.6,1175,15309.757306
591.9,282,15313.352389
1349.6,1050,15326.101796
1003.9,692,15334.255823
1366.3,998,15346.174406
1004.5,666,15354.244679
698.0,446,15359.739434
599.6,390,15364.29956
1385.6,680,15372.573486
635.1,320,15376.294077
605.1,360,15380.494969
241.0,126,15381.981589
749.7,624,15389.573009
1297.8,603,15396.893655
595.0,366,15401.157604
596.8,358,15405.368405
1282.7,774,15414.722406
237.3,128,15416.247293
582.5,376,15420.917194
687.5,486,15426.630132
227.0,136,15428.227658
1256.1,890,15438.929322
1803.3,958,15452.060781
613.9,352,15456.178247
1290.2,909,15467.089015
984.6,885,15477.772711
739.5,576,15484.823164
615.5,306,15488.412097
565.9,402,15493.12862
224.9,162,15495.016593
236.3,128,15496.800705
235.7,124,15498.261619
694.4,612,15505.403508
588.5,336,15509.6452
593.3,288,15513.033044
1283.8,763,15522.258129
630.0,376,15526.651133
242.3,118,15528.032733
616.1,330,15531.905656
616.5,346,15536.207601
1010.7,634,15543.720999
237.8,138,15545.617161
1296.5,791,15554.988588
244.5,116,15556.351035
1626.8,1078,15569.407808
1270.7,879,15580.04139
240.6,120,15581.436337
607.1,330,15585.590073
237.6,130,15587.125445
596.4,252,15590.086636
238.1,120,15591.49554
1293.7,824,15603.481592
600.5,276,15606.718394
605.1,370,15611.317784
242.5,126,15612.809573
725.1,680,15621.084754
585.5,356,15625.20728
232.3,138,15626.825617
582.1,350,15630.933649
1278.6,820,15640.867418
603.7,274,15644.076756
234.1,130,15645.888224
990.6,805,15655.361002
1263.4,997,15667.277821
241.3,138,15668.91389
596.0,356,15673.379434
588.3,338,15677.357914
1799.4,1052,15690.051578
609.5,576,15697.06181
1253.5,1231,15711.719895
579.5,416,15716.582853
1396.2,704,15725.052692
240.9,122,15726.51809
615.4,372,15730.859318
245.3,118,15732.51138
1120.4,642,15740.017186
234.1,130,15741.559397
611.3,558,15748.426213
612.1,550,15754.897381
600.0,316,15761.082544
228.1,140,15762.722798
612.3,548,15769.1747
583.0,416,15774.374327
2274.9,1417,15791.344771
1298.7,784,15800.879995
788.1,550,15807.805755
977.6,965,15819.140698
1022.8,563,15825.984379
1008.2,649,15833.876724
1018.6,525,15840.058367
225.8,148,15841.803578
216.4,172,15843.820165
1301.0,766,15853.019657
1620.7,1034,15865.421768
239.2,124,15866.886791
610.1,570,15873.85781
1014.6,655,15881.780616
234.5,126,15883.252854
1271.7,969,15894.907627
600.6,390,15899.48863
1267.1,860,15909.832385
243.3,128,15911.322533
227.5,136,15912.910956
1018.2,509,15919.140643
244.1,120,15920.538661
239.4,142,15922.209489
1371.5,826,15932.267241
1017.7,614,15939.506295
228.1,150,15941.25544
244.1,120,15942.931739
1313.4,637,15950.406686
597.8,278,15953.679243
567.9,392,15958.574951
1315.0,601,15965.624982
592.5,346,15969.954239
241.4,122,15971.397951
603.9,342,15975.444499
610.9,402,15980.397333
612.1,350,15984.514689
222.8,148,15986.229255
232.7,134,15987.793437
606.9,342,15992.088937
1545.1,720,16000.525833
1004.5,666,16008.524741
633.9,332,16012.444548
229.5,136,16014.006919
595.3,288,16017.626884
778.4,652,16025.263408
776.9,662,16033.287168
609.6,430,16038.379377
1296.7,809,16048.273001
1010.0,631,16055.925601
1274.3,828,16065.846296
219.9,162,16067.774801
586.3,418,16072.690434
235.5,126,16074.192869
1014.2,594,16081.515973
1116.3,618,16088.776652
728.8,638,16096.485603
985.1,865,16106.920729
703.9,562,16113.797648
233.4,142,16115.458684
992.5,796,16124.780822
1516.5,1026,16137.030141
607.9,272,16140.49591
1006.1,730,16149.011935
588.8,388,16153.814148
700.6,970,16165.547682
717.6,710,16173.890297
230.0,136,16175.7483
606.1,610,16182.920925
218.2,174,16184.967033
605.4,362,16189.499134
744.8,598,16196.547348
239.2,124,16198.015486
234.9,142,16199.943379
785.6,580,16206.780597
1295.5,711,16215.354724
564.9,392,16219.988211
1019.2,599,16227.276819
597.7,254,16232.277598
611.0,446,16237.533198
1248.2,1169,16251.84047
2259.5,1566,16270.575973
599.9,382,16275.349028
582.2,384,16279.839942
595.7,364,16284.229005
1100.5,846,16294.457379
240.0,126,16295.921374
240.5,136,16297.55268
588.1,370,16302.164611
573.6,500,16308.043383
592.3,328,16311.888433
1313.5,681,16320.129686
1185.6,1935,16343.295087
1003.2,619,16350.814443
715.5,556,16357.346084
584.3,418,16362.524534
1381.5,746,16373.322685
711.2,694,16381.748812
243.0,126,16383.24525
991.8,993,16395.202698
728.0,596,16402.45643
233.9,142,16404.25
1389.6,730,16413.120296
1130.3,548,16419.567114
777.7,654,16427.473583
1510.1,810,16437.229757
231.9,132,16438.787012
1804.7,964,16452.424597
242.9,122,16453.84412
235.7,124,16455.309206
1289.5,786,16464.817308
618.7,324,16468.634851
245.3,128,16470.11161
972.2,974,16481.849088
224.0,146,16483.565763
679.2,594,16490.829577
1386.0,796,16500.48339
739.1,1040,16512.990192
234.1,130,16514.517859
1649.1,810,16524.172586
209.5,166,16526.412375
579.4,412,16531.281007
614.5,336,16535.238328
606.5,336,16539.434751
1027.5,466,16544.862556
615.1,310,16548.495747
682.5,686,16556.851675
243.6,120,16558.240777
612.3,358,16562.70148
1006.5,746,16571.442651
702.5,616,16578.951761
237.0,136,16580.523299
637.3,298,16584.010437
238.7,114,16585.377351
1293.6,735,16594.319757
229.5,146,16596.028076
232.2,134,16597.643848
1023.0,481,16603.571645
996.0,756,16614.794203
232.9,132,16616.358737
602.3,348,16620.437969
1282.6,945,16631.881192
1284.3,778,16641.285197
595.6,390,16646.040671
1637.8,898,16656.86955
606.9,362,16661.133241
578.5,406,16666.19333
599.5,306,16669.78538
610.8,328,16673.663596
634.3,328,16677.769699
711.3,508,16683.671891
1006.9,722,16692.420302
720.3,578,16699.485872
1018.2,629,16706.84147
593.8,338,16710.849357
1007.7,729,16719.733109
1111.3,618,16727.261107
733.3,638,16734.80722
237.1,130,16736.645525
208.6,180,16738.749538
717.5,746,16747.494926
696.5,706,16756.059019
1291.6,795,16765.780118
1381.0,906,16776.696858
242.5,116,16778.071351
228.4,142,16779.734998
972.8,983,16791.461298
231.2,134,16793.04874
986.1,860,16803.426133
599.4,302,16806.952255
593.9,302,16810.774175
600.7,394,16815.359426
241.5,116,16816.757387
715.5,536,16823.270996
609.3,578,16830.053531
618.0,336,16834.288417
236.1,130,16835.821983
219.8,148,16837.554761
1266.7,924,16848.677062
1289.4,877,16859.259649
239.6,130,16860.801382
1264.3,878,16871.396555
230.0,136,16872.977814
213.9,162,16874.879179
1270.6,715,16883.60665
985.8,828,16893.279731
1011.9,582,16900.385007
1664.9,832,16910.387466
785.7,574,16917.14923
995.0,756,16926.306154
628.0,396,16930.937662
695.1,560,16937.735447
230.0,136,16939.312017
607.5,296,16942.747999
1385.7,784,16952.193153
574.5,446,16957.679069
738.6,1050,16970.286843
242.0,126,16971.809711
624.5,306,16975.432775
614.9,282,16978.745577
1380.5,776,16988.099254
590.9,312,16991.765387
1019.7,514,16998.052908
238.5,126,16999.549247
990.1,820,17009.56589
992.0,806,17019.340452
233.4,132,17020.891751
698.9,672,17028.739379
589.9,382,17033.541549
603.9,362,17037.773645
227.2,154,17039.570812
240.4,122,17040.967005
1026.2,679,17049.119427
239.4,142,17050.797676
238.7,114,17052.129668
242.3,128,17053.620579
231.9,152,17055.649837
222.8,158,17057.478854
230.5,146,17059.208195
592.7,304,17062.669711
1858.5,1106,17075.797336
607.3,288,17079.46472
1266.3,888,17089.8674
235.1,150,17091.920745
1359.1,1090,17105.037622
1113.3,748,17113.812781
1005.9,652,17121.71494
631.8,358,17126.337858
595.9,342,17132.673784
1338.4,1212,17147.263493
230.1,140,17148.890037
239.4,122,17150.317636
224.9,152,17152.113238
1029.1,510,17158.403342
230.8,148,17160.15767
238.7,134,17161.725632
1281.2,954,17173.220868
1018.0,531,17179.434815
1019.7,539,17186.018564
1295.0,741,17195.001006
1020.5,526,17201.187453
998.8,923,17212.243374
588.9,332,17216.138701
615.3,308,17220.035713
600.8,358,17224.231627
215.1,160,17226.144657
241.3,128,17227.648759
711.8,478,17233.51262
1014.7,794,17243.077675
787.5,556,17249.694381
1296.9,722,17258.423486
613.3,288,17261.798133
241.3,118,17263.204969
765.8,608,17272.996229
1652.7,804,17282.600917
603.8,368,17286.881678
245.4,122,17288.293486
1360.3,928,17299.301299
761.9,592,17306.466065
611.3,318,17310.190317
609.8,368,17314.491396
614.5,276,17318.009974
600.5,356,17322.148453
956.8,1243,17337.047972
602.5,256,17340.037716
241.1,120,17341.728513
613.3,388,17346.323834
595.2,294,17349.759599
1288.5,726,17358.546095
604.5,306,17362.161575
1280.9,977,17374.005131
243.4,122,17375.468455
723.3,608,17382.895285
243.4,132,17384.431539
637.7,294,17387.877166
609.9,352,17392.316116
1267.4,962,17403.837419
600.7,264,17406.932978
240.9,132,17408.461289
994.2,754,17417.607375
1004.1,645,17425.172665
559.7,444,17432.200086
236.6,130,17433.702253
1283.8,913,17444.656879
227.3,138,17446.289176
1286.8,738,17457.253558
238.7,134,17458.857729
713.3,458,17464.257406
1314.2,609,17471.697843
1276.8,1023,17484.057174
1295.3,658,17491.812969
606.7,334,17496.030935
592.5,446,17501.288954
600.7,414,17506.417653
588.1,320,17510.105523
571.3,398,17514.829087
599.5,246,17517.997352
1289.9,862,17528.06946
241.7,124,17529.804431
596.3,408,17534.57269
615.3,298,17538.007734
604.5,326,17542.032108
230.3,148,17543.750115
594.1,290,17547.061906
706.2,484,17552.730352
217.0,166,17554.934697
595.9,242,17557.747254
242.9,122,17559.157411
2276.8,1428,17576.163057
998.7,714,17584.782853
1008.7,624,17592.376408
1274.8,843,17602.554295
1002.7,724,17611.157428
225.4,152,17612.933812
1005.0,651,17620.818912
1293.5,826,17630.737116
728.1,510,17636.729494
578.8,408,17641.80876
974.4,1082,17654.787602
1288.3,873,17667.323959
231.5,136,17668.959509
613.1,540,17675.31798
4795.7,2451,17707.022095
1592.4,694,17715.175925
2025.6,950,17726.748043
244.4,122,17728.180065
1013.4,577,17735.248814
225.0,146,17736.959494
746.5,966,17748.552301
576.1,400,17753.251053
1338.1,1250,17768.407933
1395.0,766,17777.245601
597.3,398,17782.097405
727.5,496,17787.805542
590.1,370,17792.341919
233.2,134,17793.91333
719.4,522,17800.00945
608.8,348,17804.324207
608.8,588,17811.111433
1255.9,1032,17823.472138
600.7,444,17828.955911
3233.8,1268,17844.22485
240.0,126,17845.673435
598.1,390,17850.271188
1371.6,970,17861.917996
610.5,356,17866.339116
703.1,650,17873.951194
207.2,184,17876.364108
1291.1,705,17884.626964
243.3,128,17886.133222
1283.9,782,17895.604728
587.6,320,17899.354712
591.3,368,17903.909559
1516.7,1014,17916.042764
1013.8,678,17923.997303
1304.7,734,17932.953383
589.8,438,17938.37725
637.7,294,17941.797399
566.5,466,17947.272608
594.3,358,17951.758614
225.2,144,17953.456298
1005.2,629,17960.879058
1303.5,736,17969.953594
1519.3,728,17978.800999
240.9,122,17980.235509
609.5,376,17984.615921
1009.8,693,17992.949738
1525.3,888,18003.647492
1014.0,571,18010.361311
237.3,128,18012.125901
616.3,338,18016.05478
1375.1,820,18025.933649
1019.6,515,18031.927544
781.5,616,18039.348192
241.7,124,18040.799506
1272.7,794,18050.279588
245.5,116,18051.628665
739.7,504,18057.50712
1016.7,554,18064.159434
241.8,128,18065.6591
585.7,374,18069.975269
1091.7,834,18079.898586
603.5,366,18084.520127
1306.0,721,18092.856806
739.1,560,18099.586578
592.9,362,18103.769506
230.3,128,18105.264697
583.3,408,18110.251767
768.1,750,18118.934515
602.5,376,18123.564414
692.7,534,18129.740344
1285.5,656,18137.543432
579.1,460,18142.822704
716.7,644,18150.48961
224.3,158,18152.323018
232.6,150,18154.037351
990.4,832,18163.882057
610.4,352,18168.206271
704.0,436,18173.241269
588.4,392,18177.75467
1391.9,762,18186.832637
581.2,434,18191.857375
1311.2,674,18199.947558
234.5,136,18201.532011
682.7,634,18209.280637
614.2,344,18213.243104
783.3,598,18220.387792
608.9,372,18224.676662
238.8,128,18226.168147
598.7,264,18229.465963
242.2,134,18231.019022
1278.1,730,18239.444596
1382.0,766,18248.589198
1031.6,655,18256.414902
1306.7,739,18265.215779
1614.1,1120,18278.383611
1106.6,780,18287.355776
1007.5,666,18295.341032
1282.8,943,18306.569612
597.1,250,18309.488715
244.1,140,18311.094026
592.6,290,18314.733605
1109.5,776,18323.843251
1002.3,698,18332.177138
237.5,126,18333.663108
590.5,336,18337.811942
638.6,290,18341.178375
1624.9,1022,18353.283629
591.9,382,18357.700293
1003.9,712,18366.231166
237.1,130,18367.713152
1112.5,606,18375.061467
614.9,372,18379.384894
597.3,388,18383.87542
1284.9,867,18394.156085
237.8,128,18395.651266
754.1,580,18402.553788
1271.7,824,18412.394533
235.5,136,18413.95412
732.4,692,18421.915205
705.7,544,18428.440553
991.4,827,18438.310549
596.5,296,18441.718638
1125.5,646,18449.604279
597.7,394,18454.148732
600.5,256,18457.085346
215.2,174,18459.430662
615.3,308,18462.982018
593.2,274,18466.165128
782.5,606,18473.459476
983.7,834,18483.369263
2809.3,1778,18506.263844
698.3,638,18513.941454
234.7,134,18515.493797
241.1,120,18516.890932
1278.3,798,18526.441449
1272.1,940,18537.634648
607.4,282,18540.948483
1527.3,788,18550.476664
1273.9,822,18560.393266
596.5,246,18563.365902
594.7,344,18567.507562
231.0,146,18569.232489
999.4,687,18577.557706
1285.8,888,18588.282463
571.1,390,18592.833978
568.5,456,18598.485038
236.7,134,18600.05058
684.8,738,18608.988052
242.1,130,18610.526299
241.4,122,18611.961674
1618.3,1148,18625.666764
605.5,326,18629.480121
743.3,518,18635.802747
228.3,158,18637.693244
222.7,144,18639.366963
602.9,362,18643.890987
564.6,440,18649.042193
622.7,304,18652.639715
603.7,284,18656.249251
599.1,360,18660.488183
1286.6,735,18669.390964
601.6,380,18673.85765
1254.3,1038,18686.414276
1306.5,706,18694.918186
588.9,332,18698.823104
1298.4,767,18708.059224
1274.7,784,18717.269865
708.2,694,18725.660997
999.6,810,18735.423442
989.2,854,18745.580453
1539.1,830,18755.484002
236.1,130,18757.038709
1276.4,822,18766.907238
602.3,388,18771.504641
602.0,316,18775.231099
239.2,124,18776.665382
1283.9,832,18786.672931
1854.0,1046,18799.293776
241.3,128,18800.797962
591.6,300,18804.774102
611.4,562,18811.378844
232.1,130,18812.940278
593.7,404,18817.943135
1264.2,879,18828.562084
1266.8,853,18838.597044
1009.3,608,18846.024286
592.8,378,18850.451217
1295.1,785,18859.959216
720.8,558,18866.860255
608.1,590,18873.822792
1868.7,1024,18886.147839
229.2,154,18887.942266
223.2,144,18889.91346
233.6,130,18891.466469
589.7,414,18896.362151
1026.3,538,18902.981448
1162.9,502,18908.91536
664.5,786,18918.405717
1006.9,652,18926.127121
237.9,132,18927.93247
594.1,350,18931.986908
1008.1,620,18939.590439
1008.2,614,18946.794356
1642.1,920,18957.942304
593.5,286,18961.254972
234.1,130,18962.804487
772.3,708,18971.422419
1788.4,1112,18984.771527
615.0,376,18989.441273
605.7,324,18993.191026
1005.2,654,19001.129114
612.1,370,19005.478029
1012.1,580,19012.551944
1009.6,605,19019.696742
585.1,350,19023.77586
1375.4,842,19033.965339
241.9,132,19035.514826
231.8,148,19037.549361
1297.2,649,19045.294232
783.1,600,19052.662982
1003.5,676,19062.591043
635.1,320,19066.693532
616.5,296,19070.155754
1249.2,1019,19082.425927
237.1,130,19083.953135
1272.2,1039,19096.482138
593.7,284,19099.803963
1295.7,649,19107.691875
1314.4,647,19115.576491
1301.5,726,19124.173963
228.7,144,19126.114821
1293.6,815,19135.711875
1015.7,644,19143.570133
224.5,146,19145.2893
994.5,846,19155.50626
1019.9,712,19164.317159
568.8,438,19169.435184
238.1,130,19170.953875
227.2,154,19172.775448
241.3,128,19174.565512
1027.3,698,19182.701428
1344.7,1174,19196.71299
220.2,154,19198.539896
1293.5,681,19206.768101
589.1,350,19210.83717
1286.2,744,19219.837581
1386.7,844,19229.958454
615.8,358,19234.161278
733.3,588,19241.282112
235.2,134,19242.83587
1131.9,542,19249.450677
220.6,170,19251.454775
593.1,390,19256.063827
709.2,524,19262.471894
774.3,688,19270.500288
242.9,122,19271.933563
1003.3,668,19280.037161
594.0,366,19284.720522
586.1,360,19288.946045
231.3,148,19290.670185
244.7,124,19292.104743
1262.7,884,19302.806823
240.1,140,19304.428856
214.6,160,19306.303949
241.7,124,19307.745094
587.4,402,19312.78843
592.7,274,19316.006366
243.5,136,19317.615167
232.6,130,19319.152662
1009.0,651,19327.076341
615.5,336,19331.005284
1870.3,1028,19343.342113
239.3,128,19344.839325
760.9,652,19352.762231
1014.1,570,19359.735688
1024.1,500,19365.621378
229.9,132,19369.205899
1014.6,565,19376.14022
594.7,254,19379.173575
994.7,759,19388.400965
1657.1,850,19400.177372
1300.7,729,19408.875638
1292.0,661,19416.90153
237.8,138,19418.533459
232.9,142,19420.248435
235.1,130,19421.762623
1798.4,882,19432.421609
608.3,268,19435.836204
1313.9,622,19443.135344
236.1,130,19444.680152
999.5,736,19453.553323
990.8,793,19463.154059
590.3,428,19468.187053
1025.6,465,19473.865108
606.1,280,19477.169247
231.7,134,19478.764626
241.6,120,19480.196123
1296.5,686,19488.529398
1644.0,1036,19500.996409
607.8,308,19504.617473
1007.5,656,19512.602858
1812.2,864,19523.099727
245.1,120,19524.475729
1000.8,703,19532.721422
586.1,370,19537.370664
628.1,390,19541.953769
593.4,322,19545.758196
230.7,134,19547.625103
1802.9,842,19557.515825
1019.0,601,19564.81672
242.7,124,19566.303588
587.1,450,19571.841877
592.8,318,19575.569482
2256.9,1592,19594.496499
1273.2,799,19604.15889
594.5,316,19608.127538
241.9,122,19609.580387
594.5,366,19613.884707
615.7,334,19617.808057
1015.6,535,19624.336078
234.1,140,19625.994513
610.2,374,19630.384576
596.3,288,19634.047745
999.6,825,19643.848745
621.7,294,19647.570409
233.5,126,19649.081419
780.0,636,19656.82207
241.3,128,19658.305401
1542.9,712,19666.67968
709.3,548,19673.392137
237.7,134,19674.96146
605.1,420,19679.910455
990.8,783,19689.399637
238.4,122,19690.864315
1030.3,618,19698.471428
990.8,813,19708.31807
1258.0,941,19719.713564
605.4,362,19723.996823
1287.0,891,19734.794433
228.7,144,19736.496695
581.4,362,19740.777189
1013.8,658,19748.808921
596.1,380,19753.291175
1277.6,750,19762.397867
232.5,136,19764.143471
1035.3,573,19771.122076
237.6,130,19772.674778
1003.5,706,19783.398483
613.8,388,19787.971539
1288.2,809,19797.808806
747.0,576,19804.606524
604.2,334,19808.799967
1308.9,767,19817.838736
601.9,252,19821.106908
1297.9,752,19829.944771
240.7,124,19831.70778
1296.6,705,19839.998963
1267.8,943,19851.438614
994.8,773,19860.903238
1388.2,754,19870.095369
750.0,626,19877.460779
223.4,142,19879.10888
714.1,490,19885.343846
742.3,508,19891.314565
609.1,310,19895.19371
219.7,144,19896.889268
1026.5,686,19904.967506
596.3,268,19908.390461
1284.8,763,19917.410534
1301.5,761,19926.68839
1250.8,1103,19939.897604
1017.4,547,19946.629296
598.7,334,19950.585228
1371.3,848,19960.827952
1289.8,868,19971.319566
618.1,350,19975.460352
612.5,366,19980.064793
242.9,122,19981.514598
231.7,154,19983.330428
1285.5,921,19994.424541
240.9,122,19995.873633
577.8,438,20001.051102
721.9,562,20008.107974
592.5,406,20012.881903
994.0,721,20021.645532
224.7,144,20023.353166
235.9,122,20024.789521
234.5,136,20026.397678
985.6,835,20036.479711
702.8,488,20042.476434
240.4,132,20044.02632
580.3,398,20048.707903
1297.8,783,20058.123959
1006.9,642,20065.968992
1498.7,1094,20079.146514
240.4,122,20080.610982
611.3,318,20084.409414
1132.1,740,20093.43086
620.9,322,20097.256058
1302.1,740,20106.234674
244.7,124,20107.735691
1276.5,1031,20120.136381
1005.6,635,20128.0111
975.3,963,20139.315416
239.5,126,20141.078108
741.5,1016,20153.267205
787.9,552,20159.713963
1012.0,601,20167.022243
583.0,446,20172.232347
1000.3,638,20180.018888
633.3,338,20183.973695
775.7,674,20192.145771
1386.1,730,20200.993989
1536.3,768,20210.006681
593.7,374,20214.695283
236.6,130,20216.229114
1300.4,697,20224.423951
995.7,754,20233.633773
240.3,118,20235.029171
713.1,550,20241.822364
636.1,310,20245.612902
1280.2,949,20257.107208
228.9,132,20258.688204
1817.3,868,20269.210574
597.7,274,20272.458919
1285.4,847,20282.732607
590.7,304,20286.303738
631.1,360,20290.777166
1371.7,984,20302.551167
240.0,126,20304.053607
244.3,118,20305.45822
694.5,556,20312.266227
243.3,118,20313.661632
1034.1,595,20320.68403
234.1,150,20322.482537
587.7,284,20326.082777
592.4,272,20329.278154
241.9,122,20330.730935
1310.1,660,20338.805081
1865.6,1020,20351.108104
615.7,344,20355.232799
226.9,142,20356.926762
974.7,954,20368.598104
613.1,310,20372.261559
1031.3,658,20380.241526
1014.5,626,20387.891518
740.9,502,20393.840697
227.5,146,20395.553371
1351.9,1142,20409.234787
1284.1,770,20418.581663
1012.9,572,20425.534666
592.9,372,20429.874349
1283.1,830,20439.837564
700.1,650,20447.787476
242.7,124,20449.231446
611.9,552,20455.741234
989.8,728,20464.538301
721.3,498,20470.438942
730.9,492,20476.519604
243.3,118,20477.916753
1007.8,853,20488.34781
236.9,142,20490.03553
1372.7,854,20500.431928
1037.7,549,20506.868741
1397.3,678,20515.208486
606.9,342,20519.273613
242.1,120,20520.681121
1003.7,664,20528.724304
1288.9,722,20537.50547
1005.0,666,20545.35671
730.3,548,20552.062332
1290.5,851,20562.350044
638.3,288,20565.725887
1815.9,832,20575.788314
1024.3,518,20581.842004
1532.7,844,20592.078629
598.0,386,20596.874375
609.7,344,20600.930089
1280.6,765,20610.317983
1303.1,720,20618.765534
1284.4,737,20627.644659
238.2,124,20629.130748
635.9,312,20633.094017
700.0,616,20640.329719
1297.4,777,20649.797142
639.1,280,20653.095276
631.9,352,20657.503148
237.0,126,20658.969149
590.9,432,20664.070668
1316.5,566,20671.040224
237.4,122,20672.500906
607.6,290,20675.915316
633.5,336,20679.891236
1014.2,769,20689.180109
587.2,354,20693.353795
243.4,122,20695.06259
595.2,414,20699.942168
239.0,126,20701.423737
998.3,708,20709.972363
594.0,506,20715.933427
236.9,122,20717.401878
1627.9,1012,20729.672081
1299.6,775,20739.040474
775.3,678,20747.305388
239.3,118,20748.727414
566.0,426,20753.739582
1519.1,840,20765.967157
749.1,630,20773.699344
588.9,302,20777.273266
590.1,610,20784.717371
1323.8,513,20790.783903
729.6,610,20800.371765
715.3,498,20806.25318
1282.2,914,20817.393869
701.3,418,20822.578249
612.2,314,20826.32204
1004.5,656,20836.348934
242.7,124,20837.816603
